,Size_Index,BM_Ratio_Index,Momentum_Index,Monthly Return,ESG_High_Return,Abnormal Return,Month
0,1,1.0,1.0,3.1333333333333315,15.525,12.39166666666667,Jul
1,1,1.0,2.0,9.763636363636365,27.4,17.636363636363633,Jul
2,1,1.0,3.0,11.933333333333337,15.899999999999999,3.9666666666666615,Jul
3,1,1.0,4.0,8.854545454545455,12.75,3.8954545454545446,Jul
4,1,1.0,5.0,23.150000000000002,72.95,49.8,Jul
5,1,2.0,1.0,-6.033333333333334,-2.966666666666667,3.0666666666666673,Jul
6,1,2.0,2.0,3.4272727272727277,7.0,3.5727272727272723,Jul
7,1,2.0,3.0,5.20909090909091,29.7,24.49090909090909,Jul
8,1,2.0,4.0,0.19999999999999993,3.4,3.2,Jul
9,1,2.0,5.0,7.95,6.975,-0.9750000000000005,Jul
10,1,3.0,1.0,-7.875,-2.25,5.625,Jul
11,1,3.0,2.0,0.3272727272727275,1.0,0.6727272727272725,Jul
12,1,3.0,3.0,1.654545454545454,8.6,6.945454545454545,Jul
13,1,3.0,4.0,6.8,4.45,-2.3499999999999996,Jul
14,1,3.0,5.0,3.116666666666666,13.6,10.483333333333334,Jul
15,1,4.0,1.0,-4.033333333333334,0.5,4.533333333333334,Jul
16,1,4.0,2.0,0.2727272727272727,,,Jul
17,1,4.0,3.0,-1.3,,,Jul
18,1,4.0,4.0,0.5818181818181822,1.5,0.9181818181818178,Jul
19,1,4.0,5.0,6.633333333333334,17.4,10.766666666666666,Jul
20,1,5.0,1.0,0.45,-5.5,-5.95,Jul
21,1,5.0,2.0,-1.1909090909090911,,,Jul
22,1,5.0,3.0,3.2083333333333335,8.700000000000001,5.491666666666667,Jul
23,1,5.0,4.0,-1.6272727272727272,11.8,13.427272727272728,Jul
24,1,5.0,5.0,11.54166666666667,20.55,9.008333333333331,Jul
25,2,1.0,1.0,2.7916666666666665,10.100000000000001,7.308333333333335,Jul
26,2,1.0,2.0,8.645454545454545,7.74,-0.9054545454545444,Jul
27,2,1.0,3.0,12.850000000000001,4.533333333333334,-8.316666666666666,Jul
28,2,1.0,4.0,8.363636363636363,8.5,0.1363636363636367,Jul
29,2,1.0,5.0,3.733333333333333,3.433333333333333,-0.2999999999999998,Jul
30,2,2.0,1.0,1.3833333333333335,0.30000000000000004,-1.0833333333333335,Jul
31,2,2.0,2.0,7.763636363636363,6.449999999999999,-1.3136363636363635,Jul
32,2,2.0,3.0,12.672727272727274,,,Jul
33,2,2.0,4.0,5.818181818181818,8.0,2.1818181818181817,Jul
34,2,2.0,5.0,6.291666666666667,11.25,4.958333333333333,Jul
35,2,3.0,1.0,-0.9833333333333331,3.8499999999999996,4.833333333333333,Jul
36,2,3.0,2.0,4.258333333333333,2.220446049250313e-16,-4.258333333333333,Jul
37,2,3.0,3.0,2.8,-3.15,-5.949999999999999,Jul
38,2,3.0,4.0,2.9909090909090907,3.8500000000000005,0.8590909090909098,Jul
39,2,3.0,5.0,6.649999999999999,10.95,4.300000000000001,Jul
40,2,4.0,1.0,-1.2,7.0,8.2,Jul
41,2,4.0,2.0,-1.0000000000000002,-7.6,-6.6,Jul
42,2,4.0,3.0,4.84,2.6,-2.2399999999999998,Jul
43,2,4.0,4.0,4.409090909090909,14.0,9.59090909090909,Jul
44,2,4.0,5.0,9.266666666666667,17.11666666666667,7.850000000000003,Jul
45,2,5.0,1.0,-4.325,-4.15,0.17499999999999982,Jul
46,2,5.0,2.0,-0.290909090909091,,,Jul
47,2,5.0,3.0,0.13333333333333322,1.0333333333333332,0.9,Jul
48,2,5.0,4.0,5.3090909090909095,0.1,-5.20909090909091,Jul
49,2,5.0,5.0,10.833333333333334,,,Jul
50,3,1.0,1.0,10.216666666666665,4.825,-5.391666666666665,Jul
51,3,1.0,2.0,5.027272727272727,13.5,8.472727272727273,Jul
52,3,1.0,3.0,-0.13333333333333286,-3.5,-3.366666666666667,Jul
53,3,1.0,4.0,7.218181818181819,9.7,2.4818181818181806,Jul
54,3,1.0,5.0,9.408333333333333,,,Jul
55,3,2.0,1.0,1.4083333333333332,2.466666666666667,1.0583333333333336,Jul
56,3,2.0,2.0,2.890909090909091,3.266666666666667,0.37575757575757596,Jul
57,3,2.0,3.0,5.936363636363637,7.5,1.5636363636363626,Jul
58,3,2.0,4.0,7.7727272727272725,9.866666666666667,2.0939393939393947,Jul
59,3,2.0,5.0,11.358333333333333,4.3,-7.058333333333333,Jul
60,3,3.0,1.0,6.066666666666667,3.1666666666666665,-2.900000000000001,Jul
61,3,3.0,2.0,2.3,4.983333333333333,2.6833333333333336,Jul
62,3,3.0,3.0,5.118181818181818,5.65,0.5318181818181822,Jul
63,3,3.0,4.0,4.054545454545454,4.433333333333334,0.3787878787878798,Jul
64,3,3.0,5.0,12.983333333333329,16.05,3.0666666666666718,Jul
65,3,4.0,1.0,0.5000000000000006,-2.5,-3.0000000000000004,Jul
66,3,4.0,2.0,-1.8090909090909089,-1.4499999999999997,0.3590909090909091,Jul
67,3,4.0,3.0,5.436363636363634,0.8999999999999998,-4.536363636363634,Jul
68,3,4.0,4.0,5.827272727272728,6.3,0.4727272727272718,Jul
69,3,4.0,5.0,6.383333333333333,5.0,-1.3833333333333329,Jul
70,3,5.0,1.0,0.16666666666666682,8.9,8.733333333333334,Jul
71,3,5.0,2.0,1.4000000000000001,-0.65,-2.0500000000000003,Jul
72,3,5.0,3.0,4.416666666666667,14.25,9.833333333333332,Jul
73,3,5.0,4.0,3.090909090909091,0.95,-2.1409090909090907,Jul
