,Size_Index,BM_Ratio_Index,Momentum_Index,Monthly Return,ESG_High_Return,Abnormal Return,Month
48,2,5.0,4.0,4.7666666666666675,9.0,4.2333333333333325,May
49,2,5.0,5.0,5.427272727272727,,,May
50,3,1.0,1.0,1.6333333333333337,5.083333333333333,3.4499999999999993,May
51,3,1.0,2.0,10.872727272727275,,,May
52,3,1.0,3.0,14.466666666666667,7.1,-7.366666666666667,May
53,3,1.0,4.0,10.972727272727273,0.3,-10.672727272727272,May
54,3,1.0,5.0,10.791666666666666,2.15,-8.641666666666666,May
55,3,2.0,1.0,9.683333333333334,6.733333333333333,-2.95,May
56,3,2.0,2.0,14.200000000000001,17.18,2.9799999999999986,May
57,3,2.0,3.0,13.636363636363637,7.35,-6.286363636363637,May
58,3,2.0,4.0,16.454545454545453,7.5,-8.954545454545453,May
59,3,2.0,5.0,10.35,9.559999999999999,-0.7900000000000009,May
60,3,3.0,1.0,4.630769230769231,0.15000000000000036,-4.480769230769231,May
61,3,3.0,2.0,12.39,15.9,3.51,May
62,3,3.0,3.0,15.218181818181819,23.35,8.131818181818183,May
63,3,3.0,4.0,11.625,8.35,-3.2750000000000004,May
64,3,3.0,5.0,15.436363636363636,17.900000000000002,2.4636363636363665,May
65,3,4.0,1.0,12.291666666666664,32.4,20.108333333333334,May
66,3,4.0,2.0,7.863636363636363,9.1,1.2363636363636363,May
67,3,4.0,3.0,8.600000000000001,0.8,-7.800000000000002,May
68,3,4.0,4.0,3.172727272727272,6.666666666666667,3.493939393939395,May
69,3,4.0,5.0,6.608333333333333,6.08,-0.5283333333333333,May
70,3,5.0,1.0,7.75,11.05,3.3000000000000007,May
71,3,5.0,2.0,7.218181818181818,5.8,-1.418181818181818,May
72,3,5.0,3.0,4.818181818181818,11.1,6.281818181818181,May
73,3,5.0,4.0,4.281818181818182,12.4,8.118181818181817,May
74,3,5.0,5.0,4.6000000000000005,7.925000000000001,3.325,May
75,4,1.0,1.0,12.325000000000003,10.024999999999999,-2.3000000000000043,May
76,4,1.0,2.0,7.209090909090909,8.6,1.3909090909090907,May
77,4,1.0,3.0,11.308333333333332,7.0,-4.308333333333332,May
78,4,1.0,4.0,6.745454545454544,8.633333333333333,1.8878787878787886,May
79,4,1.0,5.0,8.533333333333333,4.9399999999999995,-3.5933333333333337,May
80,4,2.0,1.0,9.299999999999999,9.066666666666668,-0.23333333333333073,May
81,4,2.0,2.0,8.999999999999998,8.244444444444444,-0.7555555555555546,May
82,4,2.0,3.0,11.481818181818182,9.225000000000001,-2.256818181818181,May
83,4,2.0,4.0,15.245454545454544,12.633333333333335,-2.6121212121212096,May
84,4,2.0,5.0,17.216666666666665,18.033333333333335,0.81666666666667,May
85,4,3.0,1.0,15.049999999999999,18.849999999999998,3.799999999999999,May
86,4,3.0,2.0,5.590909090909092,6.233333333333334,0.6424242424242426,May
87,4,3.0,3.0,8.183333333333334,11.199999999999998,3.016666666666664,May
