,Size_Index,BM_Ratio_Index,Momentum_Index,Monthly Return,ESG_High_Return,Abnormal Return,Month
0,1,1.0,1.0,14.166666666666664,14.8,0.6333333333333364,Aug
1,1,1.0,2.0,5.733333333333334,0.3249999999999993,-5.408333333333335,Aug
2,1,1.0,3.0,13.227272727272727,15.233333333333334,2.0060606060606077,Aug
3,1,1.0,4.0,13.409090909090908,29.36666666666667,15.957575757575762,Aug
4,1,1.0,5.0,0.2916666666666668,-3.25,-3.541666666666667,Aug
5,1,2.0,1.0,3.9333333333333336,6.300000000000001,2.366666666666667,Aug
6,1,2.0,2.0,7.763636363636365,10.1,2.336363636363635,Aug
7,1,2.0,3.0,1.8909090909090913,,,Aug
8,1,2.0,4.0,2.4454545454545453,-3.033333333333333,-5.4787878787878785,Aug
9,1,2.0,5.0,-4.283333333333334,5.8999999999999995,10.183333333333334,Aug
10,1,3.0,1.0,13.725,-4.1,-17.825,Aug
11,1,3.0,2.0,6.727272727272726,8.85,2.122727272727274,Aug
12,1,3.0,3.0,6.245454545454546,6.6499999999999995,0.40454545454545343,Aug
13,1,3.0,4.0,10.08181818181818,11.75,1.6681818181818198,Aug
14,1,3.0,5.0,0.29999999999999966,0.10000000000000009,-0.19999999999999957,Aug
15,1,4.0,1.0,9.208333333333334,7.2,-2.0083333333333337,Aug
16,1,4.0,2.0,2.9818181818181815,,,Aug
17,1,4.0,3.0,9.42727272727273,,,Aug
18,1,4.0,4.0,8.781818181818183,2.15,-6.631818181818183,Aug
19,1,4.0,5.0,8.883333333333333,17.53333333333333,8.649999999999999,Aug
20,1,5.0,1.0,2.383333333333333,,,Aug
21,1,5.0,2.0,14.32727272727273,18.9,4.572727272727269,Aug
22,1,5.0,3.0,8.533333333333333,,,Aug
23,1,5.0,4.0,1.9727272727272727,,,Aug
24,1,5.0,5.0,8.7,7.2,-1.4999999999999991,Aug
25,2,1.0,1.0,10.191666666666666,12.766666666666666,2.5749999999999993,Aug
26,2,1.0,2.0,5.845454545454545,13.366666666666667,7.521212121212122,Aug
27,2,1.0,3.0,1.7999999999999992,-1.2500000000000004,-3.05,Aug
28,2,1.0,4.0,2.0454545454545454,0.03333333333333336,-2.012121212121212,Aug
29,2,1.0,5.0,0.28333333333333277,0.5749999999999997,0.29166666666666696,Aug
30,2,2.0,1.0,12.333333333333334,9.84,-2.493333333333334,Aug
31,2,2.0,2.0,2.772727272727273,4.033333333333333,1.2606060606060603,Aug
32,2,2.0,3.0,5.254545454545454,0.1,-5.154545454545454,Aug
33,2,2.0,4.0,7.172727272727273,7.05,-0.12272727272727302,Aug
34,2,2.0,5.0,-2.1416666666666666,-1.15,0.9916666666666667,Aug
35,2,3.0,1.0,4.575,-3.3499999999999996,-7.925,Aug
36,2,3.0,2.0,7.718181818181819,6.5,-1.2181818181818187,Aug
37,2,3.0,3.0,5.0249999999999995,15.033333333333331,10.008333333333333,Aug
38,2,3.0,4.0,-1.4800000000000002,-6.800000000000001,-5.32,Aug
39,2,3.0,5.0,-4.058333333333333,1.8,5.8583333333333325,Aug
40,2,4.0,1.0,5.291666666666667,13.200000000000001,7.908333333333334,Aug
41,2,4.0,2.0,10.727272727272727,,,Aug
42,2,4.0,3.0,2.072727272727272,2.8,0.727272727272728,Aug
43,2,4.0,4.0,2.581818181818182,1.3666666666666665,-1.2151515151515155,Aug
44,2,4.0,5.0,-1.033333333333333,-3.3,-2.2666666666666666,Aug
45,2,5.0,1.0,8.508333333333335,5.9,-2.6083333333333343,Aug
46,2,5.0,2.0,6.481818181818183,18.349999999999998,11.868181818181814,Aug
47,2,5.0,3.0,5.7250000000000005,11.45,5.724999999999999,Aug
48,2,5.0,4.0,3.127272727272727,3.8,0.6727272727272728,Aug
49,2,5.0,5.0,8.783333333333333,,,Aug
50,3,1.0,1.0,7.591666666666665,8.8,1.2083333333333357,Aug
51,3,1.0,2.0,7.018181818181817,9.7,2.6818181818181825,Aug
52,3,1.0,3.0,5.283333333333334,4.550000000000001,-0.7333333333333334,Aug
53,3,1.0,4.0,0.7000000000000002,-8.2,-8.899999999999999,Aug
54,3,1.0,5.0,3.8333333333333335,5.4,1.5666666666666669,Aug
55,3,2.0,1.0,7.708333333333332,10.06,2.3516666666666683,Aug
56,3,2.0,2.0,0.509090909090909,3.5,2.990909090909091,Aug
57,3,2.0,3.0,5.627272727272728,8.4,2.7727272727272725,Aug
58,3,2.0,4.0,6.236363636363635,3.56,-2.6763636363636354,Aug
59,3,2.0,5.0,2.625,15.133333333333333,12.508333333333333,Aug
60,3,3.0,1.0,1.591666666666667,4.8,3.208333333333333,Aug
61,3,3.0,2.0,3.5545454545454542,3.3,-0.2545454545454544,Aug
62,3,3.0,3.0,4.481818181818182,-10.35,-14.831818181818182,Aug
63,3,3.0,4.0,2.036363636363636,1.4400000000000002,-0.596363636363636,Aug
64,3,3.0,5.0,5.008333333333332,5.55,0.5416666666666679,Aug
65,3,4.0,1.0,3.508333333333333,8.55,5.041666666666668,Aug
66,3,4.0,2.0,2.218181818181818,-8.9,-11.118181818181817,Aug
67,3,4.0,3.0,5.4,-2.5,-7.9,Aug
68,3,4.0,4.0,2.9999999999999996,-2.166666666666667,-5.166666666666666,Aug
69,3,4.0,5.0,4.8500000000000005,-0.43333333333333357,-5.283333333333334,Aug
70,3,5.0,1.0,8.008333333333333,13.399999999999999,5.391666666666666,Aug
71,3,5.0,2.0,1.6090909090909091,,,Aug
72,3,5.0,3.0,4.833333333333335,9.433333333333335,4.6000000000000005,Aug
