,Size_Index,BM_Ratio_Index,Momentum_Index,Monthly Return,ESG_High_Return,Abnormal Return,Month
38,2,3.0,4.0,-4.8090909090909095,-4.075,0.7340909090909093,Sep
39,2,3.0,5.0,-8.35,-3.933333333333333,4.416666666666666,Sep
40,2,4.0,1.0,-6.891666666666667,-8.25,-1.3583333333333334,Sep
41,2,4.0,2.0,-5.2727272727272725,5.45,10.722727272727273,Sep
42,2,4.0,3.0,-8.618181818181819,,,Sep
43,2,4.0,4.0,-6.809090909090909,-4.0,2.8090909090909086,Sep
44,2,4.0,5.0,-9.475,-8.92,0.5549999999999997,Sep
45,2,5.0,1.0,-6.8999999999999995,-12.5,-5.6000000000000005,Sep
46,2,5.0,2.0,-7.372727272727274,-5.2,2.1727272727272737,Sep
47,2,5.0,3.0,-9.733333333333333,-6.6,3.133333333333333,Sep
48,2,5.0,4.0,-5.9818181818181815,-7.15,-1.1681818181818189,Sep
49,2,5.0,5.0,1.0416666666666667,,,Sep
50,3,1.0,1.0,-3.0,-1.7399999999999998,1.2600000000000002,Sep
51,3,1.0,2.0,-6.2272727272727275,-0.033333333333333215,6.193939393939394,Sep
52,3,1.0,3.0,-5.75,-12.9,-7.15,Sep
53,3,1.0,4.0,-4.609090909090909,1.4,6.00909090909091,Sep
54,3,1.0,5.0,-2.4166666666666665,4.25,6.666666666666666,Sep
55,3,2.0,1.0,-5.633333333333334,-5.575,0.05833333333333357,Sep
56,3,2.0,2.0,-4.190909090909091,-3.216666666666667,0.9742424242424246,Sep
57,3,2.0,3.0,-3.127272727272727,2.033333333333333,5.16060606060606,Sep
58,3,2.0,4.0,-5.345454545454545,-3.5,1.8454545454545448,Sep
59,3,2.0,5.0,-9.908333333333333,-7.066666666666667,2.841666666666666,Sep
60,3,3.0,1.0,-4.108333333333333,-6.459999999999999,-2.3516666666666657,Sep
61,3,3.0,2.0,-3.0727272727272723,-0.33999999999999997,2.7327272727272724,Sep
62,3,3.0,3.0,-3.263636363636364,0.44999999999999996,3.713636363636364,Sep
63,3,3.0,4.0,-3.872727272727273,-1.5666666666666664,2.3060606060606066,Sep
64,3,3.0,5.0,-8.983333333333334,-16.7,-7.716666666666665,Sep
65,3,4.0,1.0,-11.550000000000002,-15.850000000000001,-4.299999999999999,Sep
66,3,4.0,2.0,-5.2272727272727275,-5.5,-0.2727272727272725,Sep
67,3,4.0,3.0,-5.645454545454546,-3.1999999999999997,2.4454545454545467,Sep
68,3,4.0,4.0,-7.945454545454546,,,Sep
69,3,4.0,5.0,-3.4333333333333336,-5.675,-2.2416666666666663,Sep
70,3,5.0,1.0,-8.491666666666665,,,Sep
71,3,5.0,2.0,-6.545454545454546,0.050000000000000044,6.595454545454546,Sep
72,3,5.0,3.0,-6.050000000000001,-5.8,0.2500000000000009,Sep
73,3,5.0,4.0,-5.463636363636363,-4.6,0.8636363636363633,Sep
74,3,5.0,5.0,-1.9500000000000004,4.2,6.15,Sep
75,4,1.0,1.0,-4.6833333333333345,-7.1,-2.416666666666665,Sep
76,4,1.0,2.0,-1.8363636363636366,-0.3500000000000001,1.4863636363636366,Sep
77,4,1.0,3.0,-3.8166666666666664,-1.2666666666666664,2.55,Sep
78,4,1.0,4.0,-0.9272727272727272,0.4249999999999998,1.352272727272727,Sep
79,4,1.0,5.0,0.25833333333333336,-5.3500000000000005,-5.608333333333334,Sep
80,4,2.0,1.0,0.5083333333333335,-2.0200000000000005,-2.528333333333334,Sep
