,Size_Index,BM_Ratio_Index,Momentum_Index,Monthly Return,ESG_High_Return,Abnormal Return,Month
70,3,5.0,1.0,-9.549999999999999,-17.1,-7.5500000000000025,Jan
71,3,5.0,2.0,-2.6090909090909093,-12.350000000000001,-9.740909090909092,Jan
72,3,5.0,3.0,-4.263636363636364,5.7,9.963636363636365,Jan
73,3,5.0,4.0,-3.3181818181818175,-11.4,-8.081818181818182,Jan
74,3,5.0,5.0,-2.8416666666666663,9.6,12.441666666666666,Jan
75,4,1.0,1.0,-0.40833333333333344,1.2,1.6083333333333334,Jan
76,4,1.0,2.0,-1.7000000000000002,-2.125000000000001,-0.4250000000000007,Jan
77,4,1.0,3.0,-1.9818181818181815,-1.9600000000000002,0.021818181818181293,Jan
78,4,1.0,4.0,4.109090909090909,5.05,0.9409090909090905,Jan
79,4,1.0,5.0,-0.03333333333333354,4.0249999999999995,4.058333333333333,Jan
80,4,2.0,1.0,-0.09166666666666663,1.866666666666667,1.9583333333333335,Jan
81,4,2.0,2.0,-0.27272727272727276,-0.5399999999999999,-0.26727272727272716,Jan
82,4,2.0,3.0,-0.6272727272727273,-0.22857142857142865,0.39870129870129867,Jan
83,4,2.0,4.0,-0.6909090909090909,-1.2666666666666668,-0.5757575757575759,Jan
84,4,2.0,5.0,4.249999999999999,5.187499999999999,0.9375,Jan
85,4,3.0,1.0,-6.766666666666668,-5.550000000000001,1.2166666666666677,Jan
86,4,3.0,2.0,-3.8,-4.0200000000000005,-0.22000000000000064,Jan
87,4,3.0,3.0,-6.7272727272727275,-4.6499999999999995,2.077272727272728,Jan
88,4,3.0,4.0,-1.8,-5.2749999999999995,-3.4749999999999996,Jan
89,4,3.0,5.0,-2.6416666666666666,4.06,6.701666666666666,Jan
90,4,4.0,1.0,-2.9416666666666664,-6.199999999999999,-3.258333333333333,Jan
91,4,4.0,2.0,-1.881818181818182,-6.05,-4.168181818181818,Jan
92,4,4.0,3.0,-4.081818181818182,-12.85,-8.768181818181818,Jan
93,4,4.0,4.0,4.2,3.85,-0.3500000000000001,Jan
94,4,4.0,5.0,-2.983333333333334,-3.5999999999999996,-0.6166666666666658,Jan
95,4,5.0,1.0,-8.733333333333333,-3.016666666666667,5.716666666666665,Jan
96,4,5.0,2.0,-4.666666666666666,-12.05,-7.383333333333335,Jan
97,4,5.0,3.0,-4.71,-10.05,-5.340000000000001,Jan
98,4,5.0,4.0,-2.5909090909090904,-2.2250000000000005,0.36590909090908985,Jan
99,4,5.0,5.0,2.016666666666667,-3.3,-5.316666666666666,Jan
100,5,1.0,1.0,-4.416666666666667,-3.133333333333334,1.2833333333333328,Jan
101,5,1.0,2.0,-0.4090909090909091,-2.685714285714286,-2.2766233766233768,Jan
102,5,1.0,3.0,-0.12727272727272745,-0.7000000000000002,-0.5727272727272728,Jan
103,5,1.0,4.0,1.063636363636364,3.814285714285714,2.75064935064935,Jan
104,5,1.0,5.0,3.9749999999999996,5.8,1.8250000000000002,Jan
105,5,2.0,1.0,-0.75,-2.1799999999999997,-1.4299999999999997,Jan
106,5,2.0,2.0,-1.5,1.6,3.1,Jan
107,5,2.0,3.0,-2.2636363636363632,-3.4,-1.1363636363636367,Jan
108,5,2.0,4.0,0.5636363636363636,3.46,2.8963636363636365,Jan
109,5,2.0,5.0,1.383333333333333,7.779999999999999,6.3966666666666665,Jan
110,5,3.0,1.0,-7.341666666666666,-3.2,4.141666666666666,Jan
111,5,3.0,2.0,2.6272727272727274,0.5833333333333334,-2.043939393939394,Jan
112,5,3.0,3.0,-0.5454545454545454,-0.2166666666666667,0.32878787878787874,Jan
113,5,3.0,4.0,-3.1181818181818177,-3.255555555555555,-0.13737373737373737,Jan
114,5,3.0,5.0,4.941666666666666,6.6,1.6583333333333332,Jan
115,5,4.0,1.0,-4.958333333333333,-4.340000000000001,0.6183333333333323,Jan
116,5,4.0,2.0,-3.3181818181818183,-1.56,1.7581818181818183,Jan
117,5,4.0,3.0,2.2454545454545456,2.375,0.1295454545454544,Jan
118,5,4.0,4.0,3.1363636363636362,3.725,0.5886363636363638,Jan
119,5,4.0,5.0,-1.6416666666666666,-3.2428571428571433,-1.6011904761904767,Jan
120,5,5.0,1.0,-5.8500000000000005,0.9333333333333336,6.783333333333334,Jan
121,5,5.0,2.0,-1.2545454545454546,-0.3666666666666667,0.8878787878787879,Jan
122,5,5.0,3.0,0.16363636363636386,2.266666666666667,2.103030303030303,Jan
123,5,5.0,4.0,-4.983333333333333,-6.2,-1.2166666666666668,Jan
124,5,5.0,5.0,-2.7636363636363637,3.975,6.738636363636363,Jan
